timestamp,amf_instance_id,is_anomaly,anomaly_type,RM.RegReqAtt,RM.RegReqSucc,RM.RegReqFail,RM.RegSuccRate,RM.InitRegReqAtt,RM.InitRegReqSucc,RM.MobilityRegReqAtt,RM.MobilityRegReqSucc,RM.PeriodicRegReqAtt,RM.PeriodicRegReqSucc,RM.DeregReqAtt,RM.DeregReqSucc,CM.ServiceReqAtt,CM.ServiceReqSucc,CM.ServiceReqSuccRate,CM.N2RelAtt,CM.N2RelSucc,MM.HoReqAtt,MM.HoReqSucc,MM.HoSuccRate,MM.XnHoReqAtt,MM.XnHoReqSucc,MM.N2IntraHoReqAtt,MM.N2IntraHoReqSucc,MM.N2InterHoReqAtt,MM.N2InterHoReqSucc,MM.EPS2fiveGSMobAtt,MM.fiveGS2EPSMobAtt,MM.N26HoAtt,PAG.PagingReqAtt,PAG.PagingReqSucc,PAG.PagingSuccRate,PAG.PagingDiscarded,PAG.PagingRetry,PAG.UeInIdleMode,UC.UeContextCreated,UC.UeContextReleased,UC.UeContextModified,UC.ActiveUeContext,UC.MaxUeContextCap,UC.ContextUtilRate,SM.PduSessEstabAtt,SM.PduSessEstabSucc,SM.PduSessEstabSuccRate,SM.PduSessRelAtt,SM.PduSessRelSucc,SM.PduSessModAtt,SM.PduSessModSucc,SM.VoNRAtt,SM.EPSFallbackAtt,SM.SMSAtt,AUTH.AuthProcAtt,AUTH.AuthProcSucc,AUTH.AuthProcFail,AUTH.AuthSuccRate,AUTH.NasSecModeAtt,AUTH.NasSecModeSucc,N1N2.N1MsgSent,N1N2.N1MsgRecv,N1N2.N2MsgSent,N1N2.N2MsgRecv,N1N2.NgapConnActive,N1N2.TotalMsgLoad,RES.CpuUtil,RES.RhoCPU_weighted,RES.MemUtil,RES.MemTotal_MB,RES.MemBase_MB,RES.MemCtx_MB,RES.MemPDU_MB,RES.MemSigBuf_MB,RES.MemAuthCache_MB,RES.Latency_ms,RES.Wq_ms,RES.Lat_InitReg_ms,RES.Lat_MobReg_ms,RES.Lat_PerReg_ms,RES.Lat_SrvReq_ms,RES.Lat_N2Rel_ms,RES.Lat_XnHO_ms,RES.Lat_N2HO_ms,RES.Lat_PduEstab_ms,RES.Lat_Auth_ms,RES.Lat_Paging_ms,RES.Throughput_mps,RES.QueueLength,RES.ActiveWorkers,RES.ActiveUEs,RES.ConnectedUEs,RES.IdleUEs,RES.CPU_eMBB_pct,RES.CPU_mMTC_pct,RES.CPU_URLLC_pct,RES.Mem_eMBB_MB,RES.Mem_mMTC_MB,RES.Mem_URLLC_MB,RES.Lat_eMBB_ms,RES.Lat_mMTC_ms,RES.Lat_URLLC_ms,RES.CpuCyclesPerMsg,RES.MemBytesPerUE,RES.SliceLoadEntropy,RES.Jackson_eMBB_eps,RES.Jackson_mMTC_eps,RES.Jackson_URLLC_eps,SLA.eMBB_breach,SLA.mMTC_breach,SLA.URLLC_breach
2024-01-20 00:00:00,AMF_00,0,none,17172,17135,37,99.785,3215,3212,8053,8022,5904,5901,1077,1076,126624,126371,99.8,147385,147367,104177,103416,99.27,65385,65081,31387,31038,7405,7297,9777,3448,6999,58569,58324,99.582,436,0,71497,11268,148462,13536,28034,60000,46.723,6666,6643,99.655,2469,2467,10343,10310,1105,3365,1704,11268,11268,0,100.0,11268,11268,791593,1127483,1228738,1020960,52,2109287,29.83,0.2863,11.2,903.2,512.0,140.2,71.0,0.0,180.0,8.449,0.0,12.23,17.455,5.989,5.844,5.922,10.51,14.688,33.73,19.178,7.87,2244.812,0,3,28420,28420,71497,40.39,2.59,7.18,237.71,61.46,174.66,0.522,1.706,0.493,171571.7,33783.8,1.447,484.265,69.952,81.378,0,0,0
2024-01-20 00:15:00,AMF_00,0,none,16882,16856,26,99.846,3561,3556,7527,7506,5794,5794,1053,1051,114073,114012,99.947,164432,164369,110486,109587,99.186,68636,68280,33777,33359,8073,7948,8919,3881,6775,48511,48213,99.386,289,12,71607,11088,165485,12852,27476,60000,45.793,9046,9023,99.746,3068,3062,7862,7826,1117,3091,1693,11088,11070,18,99.838,11088,11048,896164,1131787,810498,1059498,54,1965009,30.64,0.2922,10.64,900.2,512.0,137.4,70.8,0.0,180.0,7.828,0.0,20.724,9.71,15.418,7.463,4.9,6.454,17.663,17.731,19.238,5.472,1896.291,0,4,28318,28318,71607,34.82,1.51,6.21,236.75,61.35,175.22,0.872,7.31,0.49,206914.1,34353.7,1.4527,458.956,63.001,71.226,0,0,0
2024-01-20 00:30:00,AMF_00,0,none,20414,20375,39,99.809,3982,3970,9906,9885,6526,6520,1173,1171,136700,136700,100.0,190675,190675,149271,147965,99.125,105437,104729,32971,32533,10863,10703,12152,4950,8808,63605,63223,99.399,216,97,71201,13888,191848,15869,28874,60000,48.123,10396,10378,99.827,2988,2984,11514,11470,1142,2835,1915,13888,13851,37,99.734,13888,13888,1307469,973183,1076229,995131,53,2338464,34.48,0.3544,10.83,908.2,512.0,144.4,71.8,0.0,180.0,11.712,0.0,24.964,10.352,11.633,10.813,6.732,22.254,16.571,24.659,19.146,3.398,2648.553,0,5,28729,28729,71201,41.8,2.65,7.43,239.77,61.34,176.3,0.914,5.622,0.459,179421.1,32981.5,1.4727,534.959,71.976,95.771,0,0,0
2024-01-20 00:45:00,AMF_00,0,none,27343,27263,80,99.707,5824,5814,14602,14560,6917,6889,1562,1558,155188,153973,99.217,270155,270155,178787,176899,98.944,124837,123729,41166,40562,12784,12608,14949,5278,12272,90282,89738,99.397,691,0,70306,20426,271717,20808,30379,60000,50.632,9225,9188,99.599,3432,3432,13496,13429,1948,3746,1951,20426,20423,3,99.985,20426,20426,1111542,1162945,1117433,1300106,52,2750818,43.86,0.4543,10.7,917.9,512.0,151.9,74.0,0.0,180.0,11.166,0.0,17.913,16.977,9.118,19.935,6.049,10.638,21.27,15.806,7.026,5.345,2476.639,0,6,29615,29615,70306,53.49,4.73,9.22,247.37,61.41,176.56,0.842,1.519,0.553,245380.4,31683.8,1.4153,643.063,96.461,93.275,0,0,0
2024-01-20 01:00:00,AMF_00,0,none,19715,19671,44,99.777,4158,4148,9774,9740,5783,5783,1276,1276,146305,146236,99.953,173244,173244,150523,149209,99.127,98620,98010,42239,41653,9664,9546,12224,4892,5734,63408,63249,99.749,150,5,70649,13932,174520,14936,30100,60000,50.167,8889,8852,99.584,2548,2546,11184,11122,832,2901,1836,13932,13890,42,99.699,13932,13913,898126,1037428,964123,1340701,52,2161177,34.27,0.3501,12.03,915.7,512.0,150.5,73.2,0.0,180.0,10.435,0.0,30.137,12.166,14.269,17.544,2.911,11.138,15.379,19.701,14.246,5.403,2069.166,0,4,29264,29264,70649,40.15,2.79,10.79,243.75,61.4,177.35,1.376,1.823,0.439,227308.0,31898.3,1.4059,467.253,83.712,97.435,0,0,0
2024-01-20 01:15:00,AMF_00,0,none,19692,19641,51,99.741,4374,4362,8525,8486,6793,6793,986,986,105597,104953,99.39,179212,179018,111158,110479,99.389,76416,76221,28199,27803,6543,6455,13146,4010,9231,62387,61985,99.356,265,198,71169,12899,180198,14675,29389,60000,48.982,8171,8134,99.547,2209,2209,7822,7796,1256,2615,1763,12899,12863,36,99.721,12899,12864,1135810,821027,946389,967041,54,2052085,31.04,0.3006,11.04,910.8,512.0,146.9,71.9,0.0,180.0,9.531,0.0,32.443,17.762,7.83,12.014,7.535,5.59,17.162,26.755,12.451,6.235,2313.554,0,4,28744,28744,71169,32.99,4.84,10.0,239.01,61.38,177.52,1.2,1.77,0.409,173810.7,32496.8,1.3711,438.074,87.224,91.317,0,0,0
2024-01-20 01:30:00,AMF_00,0,none,21224,21209,15,99.929,3900,3900,10257,10257,7067,7052,1185,1185,123309,122875,99.648,169304,169304,123279,121938,98.912,77761,77056,38141,37619,7377,7263,12858,3151,7330,47550,47350,99.579,91,88,71787,14157,170489,16842,27786,60000,46.31,9327,9286,99.56,2571,2571,9609,9533,1021,3264,1371,14157,14138,19,99.866,14157,14125,899014,875462,985260,790783,55,1962439,30.39,0.3143,11.44,901.3,512.0,138.9,70.3,0.0,180.0,9.767,0.0,30.147,27.302,5.475,7.471,4.596,18.057,15.964,27.772,15.391,4.615,2093.638,0,4,28131,28131,71787,28.86,4.85,9.68,233.29,61.44,177.57,1.535,1.899,0.391,201806.8,34011.3,1.3271,389.982,96.137,100.912,0,0,0
2024-01-20 01:45:00,AMF_00,0,none,20178,20165,13,99.936,3860,3857,10028,10025,6290,6283,1124,1122,134261,134097,99.878,159932,159932,108584,107788,99.267,72442,71990,29284,29040,6858,6758,10642,4785,7332,53096,52865,99.565,113,164,71911,13888,161056,15832,28590,60000,47.65,8040,8007,99.59,2844,2844,9231,9178,1143,2362,1886,13888,13822,66,99.525,13888,13831,826918,655535,830392,1147112,52,2035274,31.07,0.3067,11.16,905.0,512.0,143.0,70.0,0.0,180.0,11.738,0.0,30.384,18.512,6.587,14.15,5.691,12.272,27.548,25.604,20.016,6.075,1841.456,0,4,28014,28014,71911,34.96,3.84,12.4,232.67,61.47,176.76,1.402,1.24,0.474,224385.4,33191.5,1.3992,426.564,81.487,100.443,0,0,0
2024-01-20 02:00:00,AMF_00,0,none,18466,18459,7,99.962,3588,3588,8631,8629,6247,6242,1235,1234,136310,136093,99.841,175562,175562,128833,127958,99.321,81725,81374,38516,38139,8592,8445,11163,4102,7155,48763,48664,99.797,131,0,71839,12219,176797,14403,27607,60000,46.012,7423,7395,99.623,2878,2878,9930,9886,1016,2368,1387,12219,12219,0,100.0,12219,12172,958360,1300060,921577,1067313,53,2023330,31.76,0.3271,11.3,900.3,512.0,138.0,70.2,0.0,180.0,9.303,0.0,22.249,23.116,8.352,7.397,4.959,15.192,19.909,14.929,11.627,5.442,2088.819,0,4,28098,28098,71839,32.18,3.56,8.16,233.47,61.49,176.61,0.809,2.201,0.542,210730.7,34194.7,1.4021,447.549,77.8,83.683,0,0,0
2024-01-20 02:15:00,AMF_00,0,none,18038,17986,52,99.712,3443,3427,8212,8191,6383,6368,831,831,102370,102370,100.0,157030,157030,135087,134095,99.266,93813,93379,32604,32146,8670,8570,14125,3147,6621,35541,35352,99.468,239,0,72112,11655,157861,14059,27322,60000,45.537,6368,6324,99.309,2343,2343,10651,10583,790,1486,929,11655,11649,6,99.949,11655,11655,795663,1009284,1059856,1097174,48,1879437,27.85,0.2878,11.47,898.2,512.0,136.6,69.6,0.0,180.0,10.827,0.0,30.09,13.309,7.647,11.729,5.106,16.902,16.04,13.445,12.408,8.563,2061.688,0,4,27824,27824,72112,30.59,4.46,16.83,229.86,61.4,178.78,0.697,2.121,0.506,187150.6,34470.4,1.3957,343.257,72.399,134.692,0,0,0
2024-01-20 02:30:00,AMF_00,0,none,17983,17956,27,99.85,3658,3651,8594,8582,5731,5723,1062,1062,115103,114375,99.368,155535,155180,120604,119687,99.24,78347,77918,34594,34217,7663,7552,11895,4326,7416,50865,50563,99.406,51,319,72325,12252,156597,13792,26955,60000,44.925,8745,8706,99.554,2579,2575,8886,8855,980,2341,1382,12252,12234,18,99.853,12252,12244,811186,1145026,1026976,1108832,49,1957613,28.67,0.2937,11.77,895.8,512.0,134.8,69.0,0.0,180.0,10.372,0.0,35.933,17.09,5.755,12.869,5.103,13.897,17.046,19.533,11.559,5.541,2042.402,0,4,27601,27601,72325,33.83,1.91,9.14,228.18,61.31,178.71,0.96,1.342,0.499,193046.7,34846.6,1.4698,417.277,60.552,104.016,0,0,0
2024-01-20 02:45:00,AMF_00,0,none,23271,23211,60,99.742,4719,4710,11379,11336,7173,7165,1563,1563,157303,156794,99.676,219428,218912,152452,151335,99.267,102385,101787,39803,39431,10264,10117,17553,4291,9796,68912,68510,99.417,529,0,71508,16098,220991,17858,28725,60000,47.875,10718,10681,99.655,3122,3121,12669,12624,1411,2483,2593,16098,16098,0,100.0,16098,16039,1182579,1521645,1119022,1164066,49,2492563,38.03,0.3971,10.72,906.7,512.0,143.6,71.1,0.0,180.0,8.568,0.0,27.838,18.306,7.994,8.498,2.525,9.841,31.334,16.099,8.717,5.46,2557.334,0,5,28423,28423,71508,42.67,4.17,9.16,235.56,61.45,178.05,0.953,2.314,0.692,208509.1,33097.5,1.4425,556.344,85.601,106.569,0,0,0
2024-01-20 03:00:00,AMF_00,0,none,19418,19384,34,99.825,4328,4320,8888,8862,6202,6202,1126,1122,128376,128107,99.79,152715,152715,139437,138216,99.124,85728,85201,44772,44226,8937,8789,13102,4766,7889,54143,53998,99.732,256,0,71834,13216,153841,14485,28769,60000,47.948,8622,8586,99.582,2587,2583,10297,10248,893,3561,1610,13216,13216,0,100.0,13216,13197,842896,738571,853327,1164322,48,2055235,31.11,0.3146,11.16,906.1,512.0,143.8,70.2,0.0,180.0,10.612,0.0,14.716,14.087,8.22,9.523,7.011,7.891,29.138,19.165,14.568,6.334,1884.692,0,4,28099,28099,71834,29.75,2.6,12.27,232.79,61.45,177.84,0.777,1.366,0.478,224257.8,33025.4,1.3954,408.701,83.901,117.617,0,0,0
2024-01-20 03:15:00,AMF_00,0,none,18977,18932,45,99.763,4086,4075,8620,8599,6271,6258,1124,1123,130640,130232,99.688,152539,152322,118131,117465,99.436,78949,78608,30593,30400,8589,8457,8290,3778,10594,49941,49798,99.714,65,79,72074,12706,153663,14442,27998,60000,46.663,8076,8053,99.715,2951,2939,11766,11743,1090,4363,1939,12706,12673,33,99.74,12706,12706,923923,1089883,1082394,724553,50,2050970,31.69,0.3017,10.02,901.6,512.0,140.0,69.7,0.0,180.0,9.878,0.0,33.054,18.643,8.386,13.737,5.063,9.371,13.004,31.796,15.457,4.652,2229.241,0,4,27860,27860,72074,32.28,3.96,12.37,230.72,61.39,178.01,0.99,0.83,0.462,182202.5,33768.1,1.363,426.262,90.379,98.061,0,0,0
2024-01-20 03:30:00,AMF_00,0,none,25851,25797,54,99.791,5165,5165,10776,10722,9910,9910,1766,1763,164014,163794,99.866,204530,204530,165212,163813,99.153,110508,109860,43424,42859,11280,11094,13962,5129,11888,48605,48468,99.718,225,0,71627,15941,206296,20091,28578,60000,47.63,9350,9339,99.882,2826,2826,13299,13290,1367,3510,1836,15941,15910,31,99.806,15941,15912,1495238,921031,1203164,1076559,55,2450203,39.07,0.3948,10.15,905.6,512.0,142.9,70.8,0.0,180.0,8.514,0.0,45.757,14.279,8.681,11.07,3.92,5.91,15.764,27.515,15.824,5.657,2998.224,0,5,28303,28303,71627,36.72,7.67,15.44,233.58,61.46,179.41,0.768,0.571,0.587,177280.6,33229.8,1.3675,461.497,109.038,153.965,0,0,0
2024-01-20 03:45:00,AMF_00,0,none,21142,21114,28,99.868,4436,4424,9518,9514,7188,7176,1119,1119,145268,145268,100.0,186694,186572,133385,132179,99.096,78484,78001,43356,42784,11545,11394,14089,4934,9108,47014,46804,99.553,286,0,71677,13954,187813,16088,28951,60000,48.252,8091,8065,99.679,3281,3281,10460,10396,760,3487,1300,13954,13875,79,99.434,13954,13953,990529,1297409,1201584,1402204,53,2205177,33.75,0.3481,9.96,907.4,512.0,144.8,70.6,0.0,180.0,8.706,0.0,13.952,10.122,5.751,7.627,6.293,10.775,16.627,26.962,10.441,4.927,2435.681,0,4,28252,28252,71677,35.29,6.93,14.19,232.95,61.49,179.53,0.886,1.708,0.646,192515.5,32864.6,1.377,414.758,94.901,141.373,0,0,0
2024-01-20 04:00:00,AMF_00,0,none,21636,21583,53,99.755,4057,4050,10735,10692,6844,6841,1062,1062,134990,134715,99.796,165972,165578,145690,144654,99.289,95226,94932,42511,41902,7953,7820,15298,4255,9468,58908,58650,99.562,159,145,71459,14792,167034,17041,28390,60000,47.317,8475,8426,99.422,3002,3001,11755,11732,869,3238,1652,14792,14752,40,99.73,14792,14789,943149,1247649,1239819,980227,53,2260918,33.86,0.3346,11.71,905.1,512.0,142.0,71.1,0.0,180.0,8.735,0.0,34.266,22.329,7.984,6.826,5.574,12.786,14.353,23.813,12.621,3.361,2425.52,0,4,28455,28455,71459,32.99,5.97,12.18,234.58,61.56,179.53,0.967,1.438,0.607,185261.2,33429.1,1.3706,448.118,99.584,125.28,0,0,0
2024-01-20 04:15:00,AMF_00,0,none,26415,26333,82,99.69,5421,5421,12667,12604,8327,8308,1926,1922,205905,204849,99.487,224013,224013,167453,166226,99.267,105785,105355,48101,47541,13567,13330,13674,4912,12123,61181,60874,99.498,355,0,70854,18088,225939,20354,29468,60000,49.113,9368,9314,99.424,3461,3455,14251,14199,1121,2134,1700,18088,18088,0,100.0,18088,18088,1724711,1659085,1693670,1257277,51,2766424,40.95,0.4465,12.28,912.0,512.0,147.3,72.7,0.0,180.0,8.642,0.0,21.794,19.223,6.472,8.153,2.905,15.595,17.507,21.665,12.107,4.251,3798.201,0,5,29064,29064,70854,39.14,5.71,20.15,238.75,61.64,181.2,1.152,1.884,0.562,158752.6,32452.2,1.4001,523.275,108.487,182.679,0,0,0
2024-01-20 04:30:00,AMF_00,0,none,24395,24335,60,99.754,4886,4883,11045,11000,8464,8452,1363,1361,157570,157103,99.704,230919,230919,156802,155292,99.037,107382,106550,38325,37794,11095,10948,15846,6103,12809,58980,58624,99.396,156,198,70646,15931,232282,18689,29613,60000,49.355,9878,9857,99.787,3317,3314,11352,11322,776,3410,1725,15931,15922,9,99.944,15931,15878,1244957,1033821,966397,1468690,51,2446059,42.03,0.4053,11.49,913.2,512.0,148.1,73.2,0.0,180.0,7.309,0.0,17.573,24.209,10.057,8.596,3.752,7.846,14.007,18.965,11.803,3.638,2457.06,0,5,29268,29268,70646,37.61,7.2,16.05,239.99,61.76,181.55,0.529,4.898,0.586,221658.5,32337.0,1.3798,465.365,104.549,153.161,0,0,0
2024-01-20 04:45:00,AMF_00,0,none,25067,25010,57,99.773,4891,4891,10684,10633,9492,9486,1353,1353,145437,144463,99.33,197132,196620,167488,166079,99.159,115686,114964,40383,39853,11419,11262,16731,6042,10618,53485,53202,99.471,77,285,70930,15575,198485,19619,28618,60000,47.697,7721,7711,99.87,3257,3252,13765,13679,1400,3367,1885,15575,15549,26,99.833,15575,15575,1150855,1315461,1264443,1205081,48,2446911,37.27,0.3758,11.19,907.6,512.0,143.1,72.5,0.0,180.0,12.044,0.0,34.482,22.834,9.564,16.966,5.902,9.509,26.363,28.722,13.416,6.332,2683.664,0,5,28989,28989,70930,39.58,4.42,17.32,238.41,61.65,180.62,0.669,1.259,0.738,188005.4,33253.5,1.3786,470.826,105.293,148.531,0,0,0
2024-01-20 05:00:00,AMF_00,0,none,24420,24382,38,99.844,4848,4841,11454,11447,8118,8094,1409,1404,140967,140883,99.94,181697,181697,146423,144726,98.841,96236,95328,39852,39202,10335,10196,13178,4719,11616,50796,50569,99.553,177,72,71115,16302,183106,18947,28843,60000,48.072,7612,7602,99.869,3152,3145,11407,11381,1218,3988,2151,16302,16239,63,99.614,16302,16302,1003948,1434510,1032658,1219318,50,2416896,35.22,0.3514,10.82,908.2,512.0,144.2,72.0,0.0,180.0,9.053,0.0,11.235,11.412,12.415,11.173,5.003,10.084,12.612,17.597,20.341,6.006,2262.896,0,4,28796,28796,71115,32.82,5.45,16.89,237.08,61.63,180.09,0.867,2.224,0.467,208840.2,33017.4,1.4033,447.069,90.592,170.577,0,0,0
2024-01-20 05:15:00,AMF_00,0,none,21126,21047,79,99.626,4141,4141,9771,9692,7214,7214,1176,1175,127746,127544,99.842,178174,177676,153431,152269,99.243,107191,106566,35711,35299,10529,10404,13586,5757,10587,50034,49812,99.556,132,115,71601,13912,179350,16451,28461,60000,47.435,8272,8251,99.746,2462,2462,12205,12198,917,2907,1499,13912,13868,44,99.684,13912,13875,711840,1209142,1174066,1133129,54,2202268,34.78,0.3383,10.27,905.1,512.0,142.3,70.8,0.0,180.0,8.469,0.0,16.998,16.675,11.228,7.14,5.337,11.496,15.172,15.765,8.963,6.291,2095.451,0,4,28315,28315,71601,33.83,3.93,17.72,232.71,61.67,179.94,1.239,1.127,0.442,216561.1,33345.9,1.3956,395.285,82.02,165.325,0,0,0
2024-01-20 05:30:00,AMF_00,0,none,27519,27491,28,99.898,5955,5944,12576,12562,8988,8985,1370,1368,218564,218021,99.752,229140,228620,172541,171316,99.29,114782,114312,44161,43606,13598,13398,19282,4565,9077,65798,65303,99.248,380,88,71253,18531,230510,20769,27923,60000,46.538,10405,10376,99.721,3511,3504,13045,13045,1173,3142,2083,18531,18529,2,99.989,18531,18490,1678007,1299394,1350707,1129217,55,2745417,49.1,0.4636,10.88,903.3,512.0,139.6,71.7,0.0,180.0,9.781,0.0,21.154,24.944,7.42,10.65,4.241,12.131,20.906,26.8,10.798,5.738,3365.238,0,6,28668,28668,71253,44.5,3.38,14.6,235.57,61.7,180.32,1.279,2.485,0.529,186074.6,33920.5,1.4201,536.119,100.576,173.184,0,0,0
2024-01-20 05:45:00,AMF_00,0,none,27406,27400,6,99.978,4933,4927,11821,11821,10652,10652,1394,1391,216124,214772,99.374,220987,220201,164650,163023,99.012,100717,100000,52091,51366,11842,11657,16395,5422,13223,60066,59949,99.805,359,0,70882,16754,222381,21893,28457,60000,47.428,10495,10449,99.562,3423,3423,11224,11197,1371,3286,1666,16754,16754,0,100.0,16754,16690,1538335,1472572,1117351,1113178,53,2736131,47.58,0.4495,11.27,906.9,512.0,142.3,72.6,0.0,180.0,9.366,0.0,20.582,13.605,7.446,12.663,4.174,8.909,16.013,27.078,16.925,3.684,2950.762,0,5,29045,29045,70882,44.05,3.13,15.32,238.46,61.78,180.72,0.755,1.708,0.621,205946.2,33417.1,1.4065,543.513,107.412,160.151,0,0,0
2024-01-20 06:00:00,AMF_00,0,none,25664,25541,123,99.521,5514,5484,10927,10880,9223,9177,1258,1257,159025,158782,99.847,192849,192754,163964,162841,99.315,106573,106161,46507,45927,10884,10753,16372,6485,13149,61394,61080,99.489,115,157,71200,16441,194107,19524,28793,60000,47.988,9948,9923,99.749,3199,3199,10902,10832,1156,3236,1735,16441,16424,17,99.897,16441,16392,1242550,1227439,1568446,990549,55,2552329,38.53,0.3858,10.9,907.8,512.0,144.0,71.8,0.0,180.0,11.184,0.0,26.669,21.403,8.855,10.592,7.511,12.479,23.087,18.361,14.037,6.092,3123.329,0,5,28735,28735,71200,37.35,6.43,19.0,235.09,61.72,181.9,0.51,1.747,0.496,166055.0,33060.1,1.3633,430.96,106.559,204.657,0,0,0
2024-01-20 06:15:00,AMF_00,0,none,23861,23769,92,99.614,4629,4627,11200,11141,8032,8001,1449,1449,119890,119836,99.955,200658,200658,155751,154073,98.923,96707,95751,48299,47731,10745,10591,18233,5007,9957,57955,57697,99.555,192,74,71354,15829,202107,18497,29172,60000,48.62,8724,8688,99.587,2968,2957,12803,12783,1446,3434,2380,15829,15767,62,99.608,15829,15824,1710388,1027584,1449515,1374398,48,2559604,36.12,0.3562,11.17,909.3,512.0,145.9,71.4,0.0,180.0,8.469,0.0,18.437,14.615,6.82,9.01,5.847,8.061,15.161,17.235,11.936,6.274,3511.003,0,5,28577,28577,71354,35.06,3.61,19.05,234.21,61.66,181.34,0.585,2.046,0.476,135786.7,32684.5,1.416,495.525,94.911,164.028,0,0,0
2024-01-20 06:30:00,AMF_00,0,none,29394,29329,65,99.779,5796,5791,14265,14221,9333,9317,1702,1698,218960,218960,100.0,234493,234319,228828,226799,99.113,155344,154227,60891,60170,12593,12402,18639,5588,16522,99769,99353,99.583,774,0,70296,20061,236195,22789,28775,60000,47.958,11005,10946,99.464,3841,3841,15682,15576,1935,4200,2972,20061,20061,0,100.0,20061,20002,1689219,1125143,1749295,2055482,48,3261837,50.19,0.5059,10.84,910.0,512.0,143.9,74.1,0.0,180.0,6.694,0.0,22.008,10.539,6.251,4.159,3.006,8.436,18.913,18.495,12.564,5.333,3820.571,0,7,29638,29638,70296,59.17,6.39,23.48,243.12,61.6,182.61,1.722,2.777,0.551,177851.2,33159.8,1.4712,670.286,92.167,199.315,0,0,0
2024-01-20 06:45:00,AMF_00,0,none,25431,25355,76,99.701,5033,5033,11613,11568,8785,8754,1474,1474,172023,170885,99.338,244561,244561,187485,185963,99.188,121712,120937,52964,52414,12809,12612,14508,5587,10601,74035,73871,99.778,415,0,70418,16646,246035,19693,28914,60000,48.19,9517,9474,99.548,2727,2727,14459,14401,992,3211,1884,16646,16622,24,99.856,16646,16646,1254240,1073721,1605015,1620190,48,2692408,45.9,0.4465,11.82,910.3,512.0,144.6,73.8,0.0,180.0,10.053,0.0,19.877,15.717,10.225,8.625,6.281,13.599,19.897,37.263,11.827,5.779,3176.95,0,6,29506,29506,70418,42.23,3.2,18.7,241.4,61.69,183.0,1.224,2.675,0.486,188570.7,33013.6,1.4191,511.102,95.197,183.876,0,0,0
2024-01-20 07:00:00,AMF_00,0,none,26802,26726,76,99.716,5695,5692,12756,12696,8351,8338,1658,1658,152356,152258,99.936,201975,201975,184524,182950,99.147,120740,119966,48531,48002,15253,14982,18123,7385,13517,75667,75132,99.293,255,314,70005,18451,203633,20131,30654,60000,51.09,13518,13464,99.601,4483,4468,14740,14679,1793,3100,2844,18451,18384,67,99.637,18451,18451,1362437,1461966,1554913,1801958,51,3156694,38.82,0.4057,11.15,920.1,512.0,153.3,74.8,0.0,180.0,11.203,0.0,37.063,17.626,15.218,8.994,6.144,12.482,29.302,31.0,8.901,5.406,3241.5,0,5,29925,29925,70005,48.35,2.21,26.19,244.76,61.54,184.35,0.689,3.295,0.443,167686.3,31473.1,1.4387,606.535,77.454,234.576,0,0,0
2024-01-20 07:15:00,AMF_00,0,none,32382,32284,98,99.697,6310,6261,16516,16469,9556,9554,1750,1748,201189,201189,100.0,250316,250316,190521,189005,99.204,127049,126227,48200,47685,15272,15093,22836,7479,19124,86564,86042,99.397,451,97,69541,22826,252066,25307,29635,60000,49.392,11047,11030,99.846,4073,4073,16109,16040,1552,3725,2991,22826,22759,67,99.706,22826,22826,1452100,1731985,1646814,1809070,53,3319272,47.41,0.4861,10.34,916.2,512.0,148.2,76.0,0.0,180.0,9.545,0.0,19.805,19.884,4.688,11.791,5.59,10.27,17.66,12.31,10.945,5.839,3443.238,0,6,30390,30390,69541,51.74,6.9,23.34,249.39,61.48,183.96,0.561,2.771,0.503,189796.4,32416.2,1.446,645.497,96.29,229.824,0,0,0
2024-01-20 07:30:00,AMF_00,0,none,31653,31545,108,99.659,6549,6507,16123,16057,8981,8981,1863,1859,209337,209337,100.0,275201,275201,216659,214899,99.188,139530,138993,61385,60392,15744,15514,23891,8747,15035,104156,103442,99.314,817,0,68908,22672,277064,24184,31150,60000,51.917,14070,13991,99.439,5046,5046,17809,17705,2034,5259,3745,22672,22613,59,99.74,22672,22672,1731667,1576087,2342057,1955145,54,3764248,49.82,0.5287,11.86,925.3,512.0,155.8,77.5,0.0,180.0,8.323,0.0,26.191,22.012,9.248,6.203,4.171,8.783,27.737,13.856,9.315,4.28,4526.36,0,7,31018,31018,68908,75.12,5.65,25.74,255.18,61.43,183.97,0.861,3.009,0.53,156697.3,31147.4,1.4985,807.211,93.058,213.13,0,0,0
2024-01-20 07:45:00,AMF_00,0,none,29870,29768,102,99.659,7229,7212,14095,14052,8546,8504,1790,1790,190000,189513,99.744,250157,250157,249432,247026,99.035,159836,158796,67872,66932,21724,21298,20786,7540,16516,103584,103173,99.603,617,0,68205,21324,251947,21731,30839,60000,51.398,15737,15725,99.924,5783,5770,19221,19169,2070,6173,2664,21324,21295,29,99.864,21324,21267,1416038,2164746,1925079,1506745,51,3670531,50.19,0.5136,11.24,925.5,512.0,154.2,79.3,0.0,180.0,14.768,0.0,27.771,14.714,6.445,13.95,2.952,36.283,20.578,26.065,13.014,5.008,3712.352,0,7,31729,31729,68205,65.93,1.67,18.27,262.01,61.33,183.77,1.354,3.522,0.545,185099.4,31469.1,1.5295,830.238,79.037,182.346,0,0,0
